GEOID20,NAME,Estimate_Total,MoE_Total,Estimate_Total_Not_Hispanic_or_Latino,MoE_Total_Not_Hispanic_or_Latino,Estimate_Total_Not_Hispanic_or_Latino_White_alone,MoE_Total_Not_Hispanic_or_Latino_White_alone,Estimate_Total_Not_Hispanic_or_Latino_Black_or_African_American_alone,MoE_Total_Not_Hispanic_or_Latino_Black_or_African_American_alone,Estimate_Total_Not_Hispanic_or_Latino_American_Indian_and_Alaska_Native_alone,MoE_Total_Not_Hispanic_or_Latino_American_Indian_and_Alaska_Native_alone,Estimate_Total_Not_Hispanic_or_Latino_Asian_alone,MoE_Total_Not_Hispanic_or_Latino_Asian_alone,Estimate_Total_Not_Hispanic_or_Latino_Native_Hawaiian_and_Other_Pacific_Islander_alone,MoE_Total_Not_Hispanic_or_Latino_Native_Hawaiian_and_Other_Pacific_Islander_alone,Estimate_Total_Not_Hispanic_or_Latino_Some_other_race_alone,MoE_Total_Not_Hispanic_or_Latino_Some_other_race_alone,Estimate_Total_Not_Hispanic_or_Latino_Two_or_more_races,MoE_Total_Not_Hispanic_or_Latino_Two_or_more_races,Estimate_Total_Not_Hispanic_or_Latino_Two_or_more_races_Two_races_including_Some_other_race,MoE_Total_Not_Hispanic_or_Latino_Two_or_more_races_Two_races_including_Some_other_race,"Estimate_Total_Not_Hispanic_or_Latino_Two_or_more_races_Two_races_excluding_Some_other_race,_and_three_or_more_races","MoE_Total_Not_Hispanic_or_Latino_Two_or_more_races_Two_races_excluding_Some_other_race,_and_three_or_more_races",Estimate_Total_Hispanic_or_Latino,MoE_Total_Hispanic_or_Latino,Estimate_Total_Hispanic_or_Latino_White_alone,MoE_Total_Hispanic_or_Latino_White_alone,Estimate_Total_Hispanic_or_Latino_Black_or_African_American_alone,MoE_Total_Hispanic_or_Latino_Black_or_African_American_alone,Estimate_Total_Hispanic_or_Latino_American_Indian_and_Alaska_Native_alone,MoE_Total_Hispanic_or_Latino_American_Indian_and_Alaska_Native_alone,Estimate_Total_Hispanic_or_Latino_Asian_alone,MoE_Total_Hispanic_or_Latino_Asian_alone,Estimate_Total_Hispanic_or_Latino_Native_Hawaiian_and_Other_Pacific_Islander_alone,MoE_Total_Hispanic_or_Latino_Native_Hawaiian_and_Other_Pacific_Islander_alone,Estimate_Total_Hispanic_or_Latino_Some_other_race_alone,MoE_Total_Hispanic_or_Latino_Some_other_race_alone,Estimate_Total_Hispanic_or_Latino_Two_or_more_races,MoE_Total_Hispanic_or_Latino_Two_or_more_races,Estimate_Total_Hispanic_or_Latino_Two_or_more_races_Two_races_including_Some_other_race,MoE_Total_Hispanic_or_Latino_Two_or_more_races_Two_races_including_Some_other_race,"Estimate_Total_Hispanic_or_Latino_Two_or_more_races_Two_races_excluding_Some_other_race,_and_three_or_more_races","MoE_Total_Hispanic_or_Latino_Two_or_more_races_Two_races_excluding_Some_other_race,_and_three_or_more_races"
1500000US360610212002,"Block Group 2, Census Tract 212, New York County, New York",57,23,57,23,10,20,37,27,0,12,0,12,0,12,10,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610212003,"Block Group 3, Census Tract 212, New York County, New York",825,331,760,341,43,36,609,326,0,12,13,23,0,12,9,16,86,106,0,12,86,106,65,69,18,28,0,12,0,12,0,12,0,12,47,64,0,12,0,12,0,12
1500000US360610212004,"Block Group 4, Census Tract 212, New York County, New York",1403,316,1289,314,232,97,981,335,0,12,37,43,0,12,0,12,39,54,0,12,39,54,114,68,0,12,20,32,0,12,0,12,0,12,62,59,32,53,32,53,0,12
1500000US360610213031,"Block Group 1, Census Tract 213.03, New York County, New York",1115,424,682,349,115,285,536,269,0,12,11,18,0,12,0,12,20,31,0,12,20,31,433,315,132,168,19,32,40,65,0,12,0,12,156,176,86,117,69,112,17,30
1500000US360610213032,"Block Group 2, Census Tract 213.03, New York County, New York",670,361,412,276,91,77,149,108,0,12,172,252,0,12,0,12,0,12,0,12,0,12,258,223,36,41,16,33,7,16,0,12,0,12,190,216,9,19,9,19,0,12
1500000US360610213033,"Block Group 3, Census Tract 213.03, New York County, New York",2857,624,1921,616,329,173,1417,617,0,12,90,129,0,12,12,19,73,83,0,12,73,83,936,434,20,32,325,283,0,12,0,12,0,12,529,402,62,100,62,100,0,12
1500000US360610213034,"Block Group 4, Census Tract 213.03, New York County, New York",1665,522,1349,413,452,229,736,307,0,12,47,51,0,12,0,12,114,106,0,12,114,106,316,301,64,68,0,12,0,12,0,12,0,12,252,299,0,12,0,12,0,12
1500000US360610214001,"Block Group 1, Census Tract 214, New York County, New York",1419,263,1142,243,82,50,952,219,27,41,81,98,0,12,0,12,0,12,0,12,0,12,277,194,47,36,9,15,0,12,0,12,0,12,205,183,16,25,0,12,16,25
1500000US360610214002,"Block Group 2, Census Tract 214, New York County, New York",1724,323,1636,322,208,100,1359,326,0,12,33,32,0,12,0,12,36,40,0,12,36,40,88,59,16,23,0,12,12,18,9,15,8,12,43,47,0,12,0,12,0,12
1500000US360610215001,"Block Group 1, Census Tract 215, New York County, New York",1008,289,733,252,213,134,418,221,0,12,102,67,0,12,0,12,0,12,0,12,0,12,275,150,65,70,64,65,0,12,0,12,0,12,146,132,0,12,0,12,0,12
1500000US360610215002,"Block Group 2, Census Tract 215, New York County, New York",3269,528,2399,569,151,82,2173,550,0,12,8,13,0,12,25,29,42,44,0,12,42,44,870,333,92,104,178,120,0,12,12,19,0,12,588,290,0,12,0,12,0,12
1500000US360610216001,"Block Group 1, Census Tract 216, New York County, New York",1896,550,1674,507,432,185,1043,474,0,12,159,108,0,12,0,12,40,44,0,12,40,44,222,148,71,68,51,74,0,12,0,12,0,12,88,104,12,14,12,14,0,12
1500000US360610216002,"Block Group 2, Census Tract 216, New York County, New York",1464,885,1349,871,199,100,993,889,23,39,104,75,0,12,0,12,30,37,0,12,30,37,115,105,16,25,0,12,0,12,0,12,0,12,70,70,29,47,29,47,0,12
1500000US360610216003,"Block Group 3, Census Tract 216, New York County, New York",1056,430,917,385,95,91,755,369,0,12,16,24,0,12,0,12,51,56,0,12,51,56,139,175,48,55,0,12,0,12,0,12,0,12,91,165,0,12,0,12,0,12
1500000US360610216004,"Block Group 4, Census Tract 216, New York County, New York",2337,642,1854,583,480,270,1229,549,0,12,89,78,0,12,13,23,43,58,0,12,43,58,483,285,67,83,111,172,0,12,0,12,0,12,305,228,0,12,0,12,0,12
1500000US360610216005,"Block Group 5, Census Tract 216, New York County, New York",2514,546,1869,464,608,277,909,410,0,12,137,148,0,12,52,67,163,148,0,12,163,148,645,304,117,121,0,12,45,71,0,12,0,12,411,248,72,115,72,115,0,12
1500000US360610217031,"Block Group 1, Census Tract 217.03, New York County, New York",11,14,5,6,5,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,8,6,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610218001,"Block Group 1, Census Tract 218, New York County, New York",1345,381,1211,345,403,230,784,303,0,12,24,28,0,12,0,12,0,12,0,12,0,12,134,132,0,12,80,88,0,12,0,12,0,12,2,6,52,59,23,36,29,47
1500000US360610218002,"Block Group 2, Census Tract 218, New York County, New York",1247,431,1115,406,48,61,852,375,0,12,171,207,0,12,23,35,21,33,0,12,21,33,132,189,0,12,0,12,0,12,0,12,0,12,132,189,0,12,0,12,0,12
1500000US360610218003,"Block Group 3, Census Tract 218, New York County, New York",1359,497,1186,466,869,440,317,227,0,12,0,12,0,12,0,12,0,12,0,12,0,12,173,172,117,173,16,26,0,12,20,31,0,12,20,33,0,12,0,12,0,12
1500000US360610218004,"Block Group 4, Census Tract 218, New York County, New York",2247,824,1293,347,393,247,883,304,0,12,17,29,0,12,0,12,0,12,0,12,0,12,954,782,18,30,59,71,0,12,0,12,0,12,807,775,70,110,0,12,70,110
1500000US360610219000,"Block Group 0, Census Tract 219, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610219001,"Block Group 1, Census Tract 219, New York County, New York",1318,518,610,332,200,112,299,246,0,12,111,189,0,12,0,12,0,12,0,12,0,12,708,495,77,63,9,15,0,12,0,12,0,12,453,456,169,274,156,275,13,21
1500000US360610219002,"Block Group 2, Census Tract 219, New York County, New York",1682,784,594,379,152,146,442,338,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1088,794,300,317,169,177,50,83,0,12,0,12,460,624,109,182,109,182,0,12
1500000US360610219003,"Block Group 3, Census Tract 219, New York County, New York",2795,521,1394,482,50,84,1300,493,0,12,32,51,0,12,12,19,0,12,0,12,0,12,1401,489,45,53,79,114,38,166,0,12,0,12,1065,418,174,175,126,146,48,83
1500000US360610219004,"Block Group 4, Census Tract 219, New York County, New York",326,290,164,218,4,10,160,218,0,12,0,12,0,12,0,12,0,12,0,12,0,12,162,192,57,90,0,12,0,12,0,12,0,12,45,58,60,96,60,96,0,12
1500000US360610220001,"Block Group 1, Census Tract 220, New York County, New York",930,419,597,307,158,145,332,242,0,12,30,46,0,12,0,12,77,70,0,12,77,70,333,287,115,179,0,12,0,12,0,12,0,12,72,71,146,213,11,22,135,210
1500000US360610220002,"Block Group 2, Census Tract 220, New York County, New York",1272,386,1155,382,487,266,575,339,0,12,37,48,0,12,0,12,56,75,0,12,56,75,117,103,0,12,0,12,0,12,0,12,0,12,54,69,63,85,0,12,63,85
1500000US360610220003,"Block Group 3, Census Tract 220, New York County, New York",918,354,738,344,128,147,570,336,0,12,40,63,0,12,0,12,0,12,0,12,0,12,180,116,22,37,16,28,0,12,0,12,0,12,76,81,66,103,66,103,0,12
1500000US360610220004,"Block Group 4, Census Tract 220, New York County, New York",1832,738,1321,548,209,117,577,300,0,12,268,284,0,12,0,12,267,404,0,12,267,404,511,313,0,12,234,207,0,12,0,12,0,12,58,68,219,250,90,143,129,202
1500000US360610220005,"Block Group 5, Census Tract 220, New York County, New York",1551,487,1432,481,579,262,771,426,0,12,40,66,0,12,0,12,42,52,0,12,42,52,119,112,16,25,0,12,0,12,0,12,0,12,83,96,20,31,0,12,20,31
1500000US360610221021,"Block Group 1, Census Tract 221.02, New York County, New York",1169,266,813,222,388,197,264,108,0,12,84,78,0,12,11,17,66,40,6,9,60,39,356,243,127,144,37,48,0,12,0,12,0,12,137,182,55,84,55,84,0,12
1500000US360610221022,"Block Group 2, Census Tract 221.02, New York County, New York",1521,517,1451,519,259,161,894,358,0,12,69,61,0,12,0,12,229,229,9,14,220,229,70,51,27,32,23,21,0,12,0,12,0,12,20,32,0,12,0,12,0,12
1500000US360610222001,"Block Group 1, Census Tract 222, New York County, New York",2097,464,1836,480,526,241,1108,387,18,30,59,58,0,12,0,12,125,111,0,12,125,111,261,144,86,72,67,56,0,12,0,12,0,12,108,87,0,12,0,12,0,12
1500000US360610222002,"Block Group 2, Census Tract 222, New York County, New York",1382,342,1338,345,557,183,625,257,0,12,107,87,0,12,31,41,18,29,0,12,18,29,44,31,12,17,32,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610223010,"Block Group 0, Census Tract 223.01, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610223011,"Block Group 1, Census Tract 223.01, New York County, New York",1729,515,489,226,143,137,263,164,0,12,0,12,0,12,0,12,83,121,0,12,83,121,1240,486,166,154,105,173,0,12,0,12,0,12,572,423,397,307,165,206,232,244
1500000US360610223012,"Block Group 2, Census Tract 223.01, New York County, New York",2227,627,754,283,531,239,135,115,0,12,76,73,0,12,0,12,12,19,0,12,12,19,1473,586,469,308,276,276,0,12,0,12,0,12,536,472,192,216,0,12,192,216
1500000US360610223013,"Block Group 3, Census Tract 223.01, New York County, New York",1549,471,807,284,530,241,139,120,0,12,128,106,0,12,0,12,10,17,0,12,10,17,742,399,120,90,0,12,0,12,0,12,0,12,288,288,334,287,124,125,210,245
1500000US360610223014,"Block Group 4, Census Tract 223.01, New York County, New York",2597,1002,670,664,187,124,483,648,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1927,825,992,624,104,83,0,12,0,12,0,12,172,156,659,603,438,543,221,260
1500000US360610223020,"Block Group 0, Census Tract 223.02, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610223021,"Block Group 1, Census Tract 223.02, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610223022,"Block Group 2, Census Tract 223.02, New York County, New York",3067,368,1400,293,237,87,604,276,33,63,403,145,0,12,28,31,95,85,0,12,95,85,1667,325,376,162,199,128,0,12,0,12,0,12,387,200,705,229,101,84,604,219
1500000US360610224001,"Block Group 1, Census Tract 224, New York County, New York",2494,900,2203,906,362,220,1526,872,0,12,118,106,0,12,147,245,50,58,31,50,19,30,291,211,5,10,54,59,0,12,0,12,0,12,232,227,0,12,0,12,0,12
1500000US360610224002,"Block Group 2, Census Tract 224, New York County, New York",1637,568,1078,432,325,209,696,311,12,25,5,7,0,12,0,12,40,63,0,12,40,63,559,373,0,12,0,12,14,30,0,12,0,12,545,373,0,12,0,12,0,12
1500000US360610224003,"Block Group 3, Census Tract 224, New York County, New York",991,382,700,285,0,12,700,285,0,12,0,12,0,12,0,12,0,12,0,12,0,12,291,233,105,198,31,50,0,12,0,12,0,12,97,124,58,90,0,12,58,90
1500000US360610224004,"Block Group 4, Census Tract 224, New York County, New York",2241,685,1489,620,25,39,1413,614,0,12,51,86,0,12,0,12,0,12,0,12,0,12,752,300,47,52,92,95,0,12,0,12,0,12,613,297,0,12,0,12,0,12
1500000US360610225000,"Block Group 0, Census Tract 225, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610225001,"Block Group 1, Census Tract 225, New York County, New York",2708,1246,1738,1205,599,399,974,1091,0,12,0,12,0,12,93,72,72,115,0,12,72,115,970,471,163,123,354,318,0,12,0,12,0,12,379,285,74,119,20,32,54,87
1500000US360610225002,"Block Group 2, Census Tract 225, New York County, New York",2388,723,1022,392,289,235,468,240,0,12,104,166,0,12,51,62,110,177,0,12,110,177,1366,636,554,532,131,135,0,12,66,105,0,12,550,315,65,73,2,3,63,73
1500000US360610225003,"Block Group 3, Census Tract 225, New York County, New York",1446,600,1043,528,359,329,575,409,0,12,34,60,0,12,0,12,75,108,0,12,75,108,403,220,83,105,17,27,0,12,0,12,0,12,279,220,24,30,8,16,16,25
1500000US360610225004,"Block Group 4, Census Tract 225, New York County, New York",1360,621,703,485,50,68,633,491,0,12,0,12,0,12,0,12,20,40,0,12,20,40,657,597,0,12,23,36,0,12,0,12,0,12,199,296,435,483,227,365,208,301
1500000US360610225005,"Block Group 5, Census Tract 225, New York County, New York",2995,1026,761,342,549,317,122,90,0,12,90,103,0,12,0,12,0,12,0,12,0,12,2234,925,391,293,311,297,0,12,0,12,0,12,645,425,887,815,271,424,616,694
1500000US360610226001,"Block Group 1, Census Tract 226, New York County, New York",1925,535,1464,376,263,119,967,313,0,12,128,133,0,12,40,45,66,56,0,12,66,56,461,380,238,335,52,54,0,12,0,12,0,12,171,153,0,12,0,12,0,12
1500000US360610226002,"Block Group 2, Census Tract 226, New York County, New York",1131,478,793,269,244,133,371,187,0,12,63,49,0,12,24,37,91,100,16,23,75,97,338,403,32,52,21,35,0,12,0,12,0,12,285,404,0,12,0,12,0,12
1500000US360610226003,"Block Group 3, Census Tract 226, New York County, New York",1648,513,1246,374,233,91,879,330,0,12,42,33,0,12,0,12,92,83,0,12,92,83,402,282,56,71,95,123,0,12,14,24,0,12,236,219,1,3,1,3,0,12
1500000US360610227001,"Block Group 1, Census Tract 227, New York County, New York",1326,416,1163,391,367,150,659,279,0,12,22,36,0,12,0,12,115,137,0,12,115,137,163,132,81,80,52,64,0,12,0,12,0,12,11,17,19,27,6,15,13,22
1500000US360610227002,"Block Group 2, Census Tract 227, New York County, New York",1312,314,1180,333,367,186,663,275,0,12,77,65,0,12,15,26,58,62,0,12,58,62,132,110,0,12,60,69,0,12,0,12,0,12,54,67,18,28,18,28,0,12
1500000US360610227003,"Block Group 3, Census Tract 227, New York County, New York",2683,470,1415,346,306,127,699,264,0,12,178,129,0,12,0,12,232,163,146,134,86,78,1268,476,439,428,314,327,0,12,0,12,0,12,259,365,256,244,217,235,39,64
1500000US360610228001,"Block Group 1, Census Tract 228, New York County, New York",2212,544,1895,525,198,137,1299,425,0,12,176,246,0,12,0,12,222,235,0,12,222,235,317,238,93,82,210,213,0,12,0,12,0,12,14,25,0,12,0,12,0,12
1500000US360610228002,"Block Group 2, Census Tract 228, New York County, New York",973,402,905,399,111,101,739,377,0,12,55,66,0,12,0,12,0,12,0,12,0,12,68,54,9,17,0,12,0,12,0,12,0,12,45,39,14,21,14,21,0,12
1500000US360610228003,"Block Group 3, Census Tract 228, New York County, New York",1590,578,1273,457,124,101,1098,474,0,12,0,12,0,12,39,58,12,21,0,12,12,21,317,275,11,19,0,12,0,12,0,12,0,12,209,243,97,131,0,12,97,131
1500000US360610228004,"Block Group 4, Census Tract 228, New York County, New York",1331,497,1233,471,408,203,806,409,0,12,13,23,3,8,3,8,0,12,0,12,0,12,98,117,0,12,77,110,0,12,0,12,0,12,21,43,0,12,0,12,0,12
1500000US360610229000,"Block Group 0, Census Tract 229, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610229001,"Block Group 1, Census Tract 229, New York County, New York",1255,556,386,179,242,153,113,85,0,12,31,35,0,12,0,12,0,12,0,12,0,12,869,526,284,151,25,40,0,12,0,12,0,12,67,77,493,496,27,45,466,494
1500000US360610229002,"Block Group 2, Census Tract 229, New York County, New York",1442,610,622,267,238,156,313,211,0,12,33,44,0,12,0,12,38,50,0,12,38,50,820,575,155,177,0,12,0,12,0,12,0,12,572,541,93,148,0,12,93,148
1500000US360610229003,"Block Group 3, Census Tract 229, New York County, New York",2611,685,1158,418,658,313,301,174,0,12,148,219,0,12,0,12,51,64,0,12,51,64,1453,621,218,162,40,64,0,12,48,78,0,12,711,436,436,366,49,59,387,375
1500000US360610229004,"Block Group 4, Census Tract 229, New York County, New York",1527,593,785,474,110,90,552,430,0,12,0,12,0,12,44,50,79,130,0,12,79,130,742,394,392,303,32,53,54,86,0,12,0,12,184,204,80,95,0,12,80,95
1500000US360610229005,"Block Group 5, Census Tract 229, New York County, New York",2240,802,879,331,411,188,451,268,17,30,0,12,0,12,0,12,0,12,0,12,0,12,1361,741,84,58,23,17,0,12,0,12,0,12,1118,795,136,165,136,165,0,12
1500000US360610230001,"Block Group 1, Census Tract 230, New York County, New York",2017,866,1384,655,19,29,1327,656,0,12,38,61,0,12,0,12,0,12,0,12,0,12,633,475,18,29,84,95,0,12,0,12,0,12,368,440,163,152,142,150,21,35
1500000US360610230002,"Block Group 2, Census Tract 230, New York County, New York",1646,452,1115,285,233,166,836,250,0,12,42,52,0,12,0,12,4,6,0,12,4,6,531,270,115,120,33,38,0,12,100,169,0,12,176,119,107,135,85,130,22,34
1500000US360610230003,"Block Group 3, Census Tract 230, New York County, New York",1612,497,984,356,310,231,585,262,0,12,0,12,0,12,0,12,89,87,0,12,89,87,628,473,106,106,44,73,0,12,0,12,0,12,478,455,0,12,0,12,0,12
1500000US360610230004,"Block Group 4, Census Tract 230, New York County, New York",1854,533,1337,495,15,24,1322,498,0,12,0,12,0,12,0,12,0,12,0,12,0,12,517,295,74,89,0,12,39,57,0,12,0,12,178,178,226,196,20,32,206,197
1500000US360610230005,"Block Group 5, Census Tract 230, New York County, New York",1460,479,1355,464,78,75,1067,461,0,12,126,137,0,12,36,56,48,54,26,41,22,35,105,88,0,12,24,38,0,12,0,12,0,12,0,12,81,79,61,72,20,33
1500000US360610231001,"Block Group 1, Census Tract 231, New York County, New York",1992,930,1129,683,346,219,662,479,0,12,79,97,0,12,42,67,0,12,0,12,0,12,863,484,55,64,28,44,45,72,0,12,0,12,417,402,318,195,19,30,299,195
1500000US360610231002,"Block Group 2, Census Tract 231, New York County, New York",1793,736,1051,439,396,205,644,386,0,12,1,2,0,12,0,12,10,16,0,12,10,16,742,632,32,36,0,12,0,12,0,12,0,12,710,632,0,12,0,12,0,12
1500000US360610231003,"Block Group 3, Census Tract 231, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610231004,"Block Group 4, Census Tract 231, New York County, New York",2965,852,1760,860,388,183,1217,828,0,12,32,40,0,12,0,12,123,111,0,12,123,111,1205,574,201,179,65,120,111,163,0,12,0,12,645,472,183,190,0,12,183,190
1500000US360610232001,"Block Group 1, Census Tract 232, New York County, New York",1814,1417,718,385,197,206,482,315,0,12,16,46,0,12,0,12,23,38,0,12,23,38,1096,1332,26,37,56,71,0,12,0,12,0,12,36,48,978,1327,978,1327,0,12
1500000US360610232002,"Block Group 2, Census Tract 232, New York County, New York",2819,686,1671,645,82,74,1434,651,0,12,135,148,0,12,0,12,20,32,0,12,20,32,1148,452,436,282,545,415,0,12,0,12,0,12,154,151,13,22,13,22,0,12
1500000US360610232003,"Block Group 3, Census Tract 232, New York County, New York",2495,683,1835,614,0,12,1835,614,0,12,0,12,0,12,0,12,0,12,0,12,0,12,660,423,261,298,31,94,0,12,0,12,0,12,368,235,0,12,0,12,0,12
1500000US360610232004,"Block Group 4, Census Tract 232, New York County, New York",2390,773,1454,525,320,274,1093,474,0,12,0,12,0,12,0,12,41,53,0,12,41,53,936,629,31,40,57,68,0,12,0,12,0,12,729,586,119,123,66,103,53,69
1500000US360610233000,"Block Group 0, Census Tract 233, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610233001,"Block Group 1, Census Tract 233, New York County, New York",2093,489,1353,350,621,203,433,194,0,12,251,168,0,12,0,12,48,56,22,34,26,44,740,309,370,196,123,156,0,12,0,12,0,12,106,150,141,173,141,173,0,12
1500000US360610233002,"Block Group 2, Census Tract 233, New York County, New York",1912,716,1703,702,592,209,699,316,0,12,300,448,0,12,0,12,112,164,0,12,112,164,209,155,111,90,0,12,0,12,0,12,0,12,98,143,0,12,0,12,0,12
1500000US360610233003,"Block Group 3, Census Tract 233, New York County, New York",2969,1018,930,329,418,196,373,256,0,12,128,107,0,12,0,12,11,17,0,12,11,17,2039,1037,138,142,69,66,0,12,0,12,0,12,1279,1114,553,423,314,359,239,195
1500000US360610234001,"Block Group 1, Census Tract 234, New York County, New York",1988,593,1554,554,169,93,1289,522,0,12,22,34,0,12,0,12,74,69,0,12,74,69,434,266,104,92,75,76,0,12,0,12,0,12,212,189,43,45,0,12,43,45
1500000US360610234002,"Block Group 2, Census Tract 234, New York County, New York",2957,640,2119,537,613,367,1436,476,0,12,35,45,0,12,0,12,35,55,0,12,35,55,838,351,492,382,73,70,0,12,0,12,0,12,244,216,29,34,13,21,16,26
1500000US360610235011,"Block Group 1, Census Tract 235.01, New York County, New York",1192,524,581,298,176,181,358,248,0,12,29,45,0,12,0,12,18,30,0,12,18,30,611,431,80,86,49,72,0,12,0,12,0,12,423,478,59,53,35,57,24,42
1500000US360610235012,"Block Group 2, Census Tract 235.01, New York County, New York",946,357,474,298,406,289,19,32,0,12,18,28,0,12,0,12,31,49,0,12,31,49,472,249,224,227,0,12,81,130,0,12,0,12,167,175,0,12,0,12,0,12
1500000US360610235013,"Block Group 3, Census Tract 235.01, New York County, New York",1520,494,1297,402,342,167,751,298,0,12,114,166,0,12,12,18,78,78,0,12,78,78,223,208,7,15,0,12,0,12,0,12,0,12,88,137,128,153,122,153,6,14
1500000US360610235014,"Block Group 4, Census Tract 235.01, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610235015,"Block Group 5, Census Tract 235.01, New York County, New York",3093,875,1676,394,602,262,1015,389,0,12,42,53,0,12,0,12,17,28,0,12,17,28,1417,775,318,279,44,72,0,12,0,12,0,12,1026,749,29,48,29,48,0,12
1500000US360610235021,"Block Group 1, Census Tract 235.02, New York County, New York",1845,361,1395,362,185,113,1126,321,0,12,71,50,0,12,0,12,13,13,0,12,13,13,450,215,70,71,249,178,0,12,0,12,0,12,118,85,13,20,13,20,0,12
1500000US360610236000,"Block Group 0, Census Tract 236, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610236001,"Block Group 1, Census Tract 236, New York County, New York",1273,715,998,675,31,49,826,638,0,12,0,12,0,12,0,12,141,211,0,12,141,211,275,243,174,212,72,122,0,12,0,12,0,12,29,46,0,12,0,12,0,12
1500000US360610236002,"Block Group 2, Census Tract 236, New York County, New York",1469,647,1100,595,105,103,975,566,0,12,20,33,0,12,0,12,0,12,0,12,0,12,369,302,150,163,15,27,0,12,0,12,0,12,204,244,0,12,0,12,0,12
1500000US360610236003,"Block Group 3, Census Tract 236, New York County, New York",860,406,793,402,0,12,654,418,51,79,0,12,0,12,88,137,0,12,0,12,0,12,67,110,0,12,0,12,0,12,0,12,0,12,67,110,0,12,0,12,0,12
1500000US360610236004,"Block Group 4, Census Tract 236, New York County, New York",3067,813,2510,751,0,12,2452,751,0,12,12,22,0,12,0,12,46,70,46,70,0,12,557,465,38,52,227,295,0,12,0,12,0,12,292,367,0,12,0,12,0,12
1500000US360610236005,"Block Group 5, Census Tract 236, New York County, New York",1010,449,842,436,0,12,842,436,0,12,0,12,0,12,0,12,0,12,0,12,0,12,168,121,0,12,82,102,0,12,0,12,0,12,86,101,0,12,0,12,0,12
1500000US360610237000,"Block Group 0, Census Tract 237, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610237001,"Block Group 1, Census Tract 237, New York County, New York",2884,684,1826,536,670,224,752,393,0,12,78,95,0,12,168,275,158,184,0,12,158,184,1058,563,14,21,173,203,0,12,0,12,0,12,259,195,612,530,0,12,612,530
1500000US360610237002,"Block Group 2, Census Tract 237, New York County, New York",2006,663,1101,459,375,228,544,322,0,12,32,50,0,12,0,12,150,148,0,12,150,148,905,385,160,138,31,41,0,12,0,12,0,12,47,62,667,397,64,65,603,384
1500000US360610237003,"Block Group 3, Census Tract 237, New York County, New York",1549,428,444,264,158,113,226,226,0,12,26,43,0,12,34,52,0,12,0,12,0,12,1105,406,292,302,44,68,8,15,0,12,36,63,273,217,452,223,26,42,426,223
1500000US360610238020,"Block Group 0, Census Tract 238.02, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
