GEO_ID,NAME,B19013_001E,B19013_001EA,B19013_001M,B19013_001MA
Geography,Geographic Area Name,Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars),Annotation of Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars),Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars),Annotation of Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)
1400000US36005044800,"Census Tract 448, Bronx County, New York",101406,null,38194,null
1400000US36005044901,"Census Tract 449.01, Bronx County, New York",68984,null,20590,null
1400000US36005044902,"Census Tract 449.02, Bronx County, New York",74444,null,21126,null
1400000US36005045101,"Census Tract 451.01, Bronx County, New York",62981,null,33088,null
1400000US36005045102,"Census Tract 451.02, Bronx County, New York",81729,null,7673,null
1400000US36005045600,"Census Tract 456, Bronx County, New York",86108,null,25760,null
1400000US36005045800,"Census Tract 458, Bronx County, New York",26791,null,5865,null
1400000US36005046000,"Census Tract 460, Bronx County, New York",38404,null,9968,null
1400000US36005046203,"Census Tract 462.03, Bronx County, New York",40148,null,25758,null
1400000US36005046204,"Census Tract 462.04, Bronx County, New York",81518,null,21377,null
1400000US36005046205,"Census Tract 462.05, Bronx County, New York",42382,null,24549,null
1400000US36005046206,"Census Tract 462.06, Bronx County, New York",46351,null,19767,null
1400000US36005046207,"Census Tract 462.07, Bronx County, New York",53302,null,7730,null
1400000US36005046208,"Census Tract 462.08, Bronx County, New York",73578,null,27326,null
1400000US36005046209,"Census Tract 462.09, Bronx County, New York",40226,null,22579,null
1400000US36005048401,"Census Tract 484.01, Bronx County, New York",83583,null,19752,null
1400000US36005048402,"Census Tract 484.02, Bronx County, New York",-,-,**,**
1400000US36005050400,"Census Tract 504, Bronx County, New York",-,-,**,**
1400000US36005051601,"Census Tract 516.01, Bronx County, New York",101935,null,30587,null
1400000US36005051602,"Census Tract 516.02, Bronx County, New York",-,-,**,**
1400000US36047000100,"Census Tract 1, Kings County, New York",107917,null,33241,null
1400000US36047000200,"Census Tract 2, Kings County, New York",55417,null,10878,null
1400000US36047000301,"Census Tract 3.01, Kings County, New York",166375,null,48036,null
1400000US36047000501,"Census Tract 5.01, Kings County, New York",147583,null,34369,null
1400000US36047000502,"Census Tract 5.02, Kings County, New York",150962,null,13965,null
1400000US36047000700,"Census Tract 7, Kings County, New York",180647,null,21794,null
1400000US36047000900,"Census Tract 9, Kings County, New York",175333,null,42561,null
1400000US36047001100,"Census Tract 11, Kings County, New York",159000,null,32815,null
1400000US36047001300,"Census Tract 13, Kings County, New York",109625,null,13889,null
1400000US36047001501,"Census Tract 15.01, Kings County, New York",81413,null,44873,null
1400000US36047001502,"Census Tract 15.02, Kings County, New York",113165,null,18153,null
1400000US36047001801,"Census Tract 18.01, Kings County, New York",-,-,**,**
1400000US36047001802,"Census Tract 18.02, Kings County, New York",-,-,**,**
1400000US36047001803,"Census Tract 18.03, Kings County, New York",-,-,**,**
1400000US36047001804,"Census Tract 18.04, Kings County, New York",-,-,**,**
1400000US36047002000,"Census Tract 20, Kings County, New York",39211,null,20021,null
1400000US36047002100,"Census Tract 21, Kings County, New York",232302,null,59694,null
1400000US36047002200,"Census Tract 22, Kings County, New York",41528,null,11108,null
1400000US36047002300,"Census Tract 23, Kings County, New York",19060,null,2405,null
1400000US36047002901,"Census Tract 29.01, Kings County, New York",22530,null,8446,null
1400000US36047003000,"Census Tract 30, Kings County, New York",87500,null,17434,null
1400000US36047003101,"Census Tract 31.01, Kings County, New York",142708,null,39218,null
1400000US36047003102,"Census Tract 31.02, Kings County, New York",-,-,**,**
1400000US36047003300,"Census Tract 33, Kings County, New York",134539,null,30472,null
1400000US36047003400,"Census Tract 34, Kings County, New York",82361,null,22858,null
1400000US36047003500,"Census Tract 35, Kings County, New York",129740,null,14212,null
1400000US36047003600,"Census Tract 36, Kings County, New York",72642,null,18302,null
1400000US36047003700,"Census Tract 37, Kings County, New York",131688,null,19926,null
1400000US36047003800,"Census Tract 38, Kings County, New York",82454,null,42648,null
1400000US36047003900,"Census Tract 39, Kings County, New York",113571,null,17669,null
1400000US36047004100,"Census Tract 41, Kings County, New York",192500,null,16785,null
1400000US36047004300,"Census Tract 43, Kings County, New York",149722,null,33245,null
1400000US36047004400,"Census Tract 44, Kings County, New York",122500,null,8328,null
1400000US36047004500,"Census Tract 45, Kings County, New York",146889,null,8920,null
1400000US36047004600,"Census Tract 46, Kings County, New York",106071,null,87697,null
1400000US36047004700,"Census Tract 47, Kings County, New York",120521,null,24607,null
1400000US36047004900,"Census Tract 49, Kings County, New York",148750,null,26566,null
1400000US36047005000,"Census Tract 50, Kings County, New York",121667,null,26140,null
1400000US36047005100,"Census Tract 51, Kings County, New York",147973,null,45526,null
1400000US36047005201,"Census Tract 52.01, Kings County, New York",46389,null,36238,null
1400000US36047005202,"Census Tract 52.02, Kings County, New York",93750,null,17409,null
1400000US36047005301,"Census Tract 53.01, Kings County, New York",119000,null,23237,null
1400000US36047005302,"Census Tract 53.02, Kings County, New York",126250,null,101653,null
1400000US36047005303,"Census Tract 53.03, Kings County, New York",-,-,**,**
1400000US36047005400,"Census Tract 54, Kings County, New York",75147,null,9208,null
1400000US36047005601,"Census Tract 56.01, Kings County, New York",81500,null,15808,null
1400000US36047005602,"Census Tract 56.02, Kings County, New York",80208,null,24841,null
1400000US36047005800,"Census Tract 58, Kings County, New York",58322,null,10742,null
1400000US36047005900,"Census Tract 59, Kings County, New York",84375,null,21777,null
1400000US36047006000,"Census Tract 60, Kings County, New York",96350,null,21491,null
1400000US36047006200,"Census Tract 62, Kings County, New York",82708,null,25658,null
1400000US36047006300,"Census Tract 63, Kings County, New York",145556,null,53752,null
1400000US36047006400,"Census Tract 64, Kings County, New York",80911,null,13894,null
1400000US36047006500,"Census Tract 65, Kings County, New York",167477,null,9691,null
1400000US36047006600,"Census Tract 66, Kings County, New York",71724,null,22498,null
1400000US36047006700,"Census Tract 67, Kings County, New York",161453,null,32831,null
1400000US36047006800,"Census Tract 68, Kings County, New York",66301,null,10140,null
1400000US36047006901,"Census Tract 69.01, Kings County, New York",139531,null,19621,null
1400000US36047006902,"Census Tract 69.02, Kings County, New York",166033,null,41692,null
1400000US36047007000,"Census Tract 70, Kings County, New York",83864,null,23042,null
1400000US36047007100,"Census Tract 71, Kings County, New York",36429,null,19728,null
1400000US36047007200,"Census Tract 72, Kings County, New York",47821,null,11172,null
1400000US36047007400,"Census Tract 74, Kings County, New York",56296,null,23681,null
1400000US36047007500,"Census Tract 75, Kings County, New York",145481,null,41681,null
1400000US36047007600,"Census Tract 76, Kings County, New York",53478,null,14696,null
1400000US36047007700,"Census Tract 77, Kings County, New York",156399,null,38618,null
1400000US36047007800,"Census Tract 78, Kings County, New York",72292,null,17053,null
1400000US36047008000,"Census Tract 80, Kings County, New York",80170,null,15245,null
1400000US36047008200,"Census Tract 82, Kings County, New York",47109,null,28659,null
1400000US36047008400,"Census Tract 84, Kings County, New York",52500,null,19067,null
1400000US36047008500,"Census Tract 85, Kings County, New York",17649,null,5928,null
1400000US36047008600,"Census Tract 86, Kings County, New York",-,-,**,**
1400000US36047008800,"Census Tract 88, Kings County, New York",71976,null,19023,null
1400000US36047009001,"Census Tract 90.01, Kings County, New York",61477,null,12752,null
1400000US36047009002,"Census Tract 90.02, Kings County, New York",50756,null,4685,null
1400000US36047009201,"Census Tract 92.01, Kings County, New York",78365,null,34809,null
1400000US36047009202,"Census Tract 92.02, Kings County, New York",41563,null,18846,null
1400000US36047009401,"Census Tract 94.01, Kings County, New York",51346,null,13554,null
1400000US36047009402,"Census Tract 94.02, Kings County, New York",58750,null,10259,null
1400000US36047009600,"Census Tract 96, Kings County, New York",62614,null,13004,null
1400000US36047009800,"Census Tract 98, Kings County, New York",56229,null,7251,null
1400000US36047010000,"Census Tract 100, Kings County, New York",65240,null,18740,null
1400000US36047010100,"Census Tract 101, Kings County, New York",96200,null,26862,null
1400000US36047010200,"Census Tract 102, Kings County, New York",59375,null,5041,null
1400000US36047010401,"Census Tract 104.01, Kings County, New York",47454,null,15681,null
1400000US36047010402,"Census Tract 104.02, Kings County, New York",32072,null,5970,null
1400000US36047010601,"Census Tract 106.01, Kings County, New York",50238,null,18960,null
1400000US36047010602,"Census Tract 106.02, Kings County, New York",55818,null,7915,null
1400000US36047010801,"Census Tract 108.01, Kings County, New York",48438,null,11214,null
1400000US36047010802,"Census Tract 108.02, Kings County, New York",48922,null,15199,null
1400000US36047011000,"Census Tract 110, Kings County, New York",68350,null,8774,null
1400000US36047011200,"Census Tract 112, Kings County, New York",45477,null,10976,null
1400000US36047011400,"Census Tract 114, Kings County, New York",53889,null,10283,null
1400000US36047011600,"Census Tract 116, Kings County, New York",41049,null,4278,null
1400000US36047011700,"Census Tract 117, Kings County, New York",104075,null,7094,null
1400000US36047011800,"Census Tract 118, Kings County, New York",53977,null,8087,null
1400000US36047011901,"Census Tract 119.01, Kings County, New York",112868,null,29005,null
1400000US36047011902,"Census Tract 119.02, Kings County, New York",-,-,**,**
1400000US36047012000,"Census Tract 120, Kings County, New York",46000,null,40734,null
1400000US36047012100,"Census Tract 121, Kings County, New York",104000,null,22411,null
1400000US36047012200,"Census Tract 122, Kings County, New York",49526,null,12422,null
1400000US36047012600,"Census Tract 126, Kings County, New York",54886,null,7007,null
1400000US36047012700,"Census Tract 127, Kings County, New York",57963,null,16415,null
1400000US36047012801,"Census Tract 128.01, Kings County, New York",42438,null,25736,null
1400000US36047012901,"Census Tract 129.01, Kings County, New York",161116,null,30713,null
1400000US36047012902,"Census Tract 129.02, Kings County, New York",131466,null,12731,null
1400000US36047013000,"Census Tract 130, Kings County, New York",76997,null,8158,null
1400000US36047013100,"Census Tract 131, Kings County, New York",118542,null,54706,null
1400000US36047013200,"Census Tract 132, Kings County, New York",80859,null,21382,null
1400000US36047013300,"Census Tract 133, Kings County, New York",189272,null,27516,null
1400000US36047013400,"Census Tract 134, Kings County, New York",94620,null,17631,null
1400000US36047013500,"Census Tract 135, Kings County, New York",173487,null,31874,null
1400000US36047013600,"Census Tract 136, Kings County, New York",88814,null,33229,null
1400000US36047013700,"Census Tract 137, Kings County, New York",116938,null,20354,null
1400000US36047013800,"Census Tract 138, Kings County, New York",74459,null,17892,null
1400000US36047013900,"Census Tract 139, Kings County, New York",146852,null,9233,null
1400000US36047014000,"Census Tract 140, Kings County, New York",60143,null,13876,null
1400000US36047014101,"Census Tract 141.01, Kings County, New York",107697,null,26703,null
1400000US36047014102,"Census Tract 141.02, Kings County, New York",130313,null,29289,null
1400000US36047014200,"Census Tract 142, Kings County, New York",67626,null,14889,null
1400000US36047014300,"Census Tract 143, Kings County, New York",115444,null,22367,null
1400000US36047014500,"Census Tract 145, Kings County, New York",99107,null,20179,null
1400000US36047014700,"Census Tract 147, Kings County, New York",101100,null,9676,null
1400000US36047014800,"Census Tract 148, Kings County, New York",83472,null,23767,null
1400000US36047014901,"Census Tract 149.01, Kings County, New York",164318,null,50309,null
1400000US36047014902,"Census Tract 149.02, Kings County, New York",145046,null,30808,null
1400000US36047015000,"Census Tract 150, Kings County, New York",72829,null,16382,null
1400000US36047015100,"Census Tract 151, Kings County, New York",151779,null,20135,null
1400000US36047015200,"Census Tract 152, Kings County, New York",82083,null,27932,null
1400000US36047015300,"Census Tract 153, Kings County, New York",101125,null,45921,null
1400000US36047015400,"Census Tract 154, Kings County, New York",-,-,**,**
1400000US36047015500,"Census Tract 155, Kings County, New York",164091,null,35973,null
1400000US36047015700,"Census Tract 157, Kings County, New York",153750,null,19745,null
1400000US36047015900,"Census Tract 159, Kings County, New York",142386,null,26857,null
1400000US36047016000,"Census Tract 160, Kings County, New York",80833,null,16076,null
1400000US36047016100,"Census Tract 161, Kings County, New York",174732,null,38248,null
1400000US36047016200,"Census Tract 162, Kings County, New York",75337,null,25969,null
1400000US36047016300,"Census Tract 163, Kings County, New York",102660,null,26955,null
1400000US36047016400,"Census Tract 164, Kings County, New York",109856,null,28642,null
1400000US36047016500,"Census Tract 165, Kings County, New York",205855,null,24316,null
1400000US36047016600,"Census Tract 166, Kings County, New York",118500,null,28757,null
1400000US36047016700,"Census Tract 167, Kings County, New York",180882,null,33196,null
1400000US36047016800,"Census Tract 168, Kings County, New York",98497,null,11124,null
1400000US36047016900,"Census Tract 169, Kings County, New York",110833,null,25390,null
1400000US36047017000,"Census Tract 170, Kings County, New York",85625,null,14265,null
1400000US36047017100,"Census Tract 171, Kings County, New York",132288,null,33758,null
1400000US36047017200,"Census Tract 172, Kings County, New York",102474,null,26451,null
1400000US36047017400,"Census Tract 174, Kings County, New York",102037,null,16450,null
1400000US36047017500,"Census Tract 175, Kings County, New York",-,-,**,**
1400000US36047017600,"Census Tract 176, Kings County, New York",81204,null,8972,null
1400000US36047017700,"Census Tract 177, Kings County, New York",-,-,**,**
1400000US36047017800,"Census Tract 178, Kings County, New York",75464,null,11609,null
